target_name,repeat,split_seed,model,bin,n,cases,mean_pred,obs_rate,obs_rate_lo,obs_rate_hi,prob_min,prob_max
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,2,773,4,4.407380903407894e-08,0.00517464424320828,0.0020141033171344287,0.013228979664907214,2.511769683950519e-08,6.853565575241829e-08
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,3,773,4,1.1699180598887532e-07,0.00517464424320828,0.0020141033171344287,0.013228979664907214,6.858162855052742e-08,1.7815852461077356e-07
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,4,773,2,2.859730622096438e-07,0.00258732212160414,0.000709824034503437,0.009384203172280906,1.7862198983014653e-07,4.245885940625374e-07
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,5,773,4,7.037743363770475e-07,0.00517464424320828,0.0020141033171344287,0.013228979664907214,4.250135973871564e-07,1.0916867539354433e-06
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,6,773,6,1.972729552160035e-06,0.007761966364812419,0.0035620936350174524,0.016830045122281485,1.095032940864158e-06,3.291298305651194e-06
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,7,773,7,7.307024967202059e-06,0.009055627425614488,0.004393335756911343,0.01857333088801625,3.291949518809131e-06,1.456540997064051e-05
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,8,773,6,5.902408186352065e-05,0.007761966364812419,0.0035620936350174524,0.016830045122281485,1.4586952412210877e-05,0.00017783361769579034
NON FIBROTIC ILA ADJUDICATED,1,1975117437,combined,9,773,6,0.06911931237507837,0.007761966364812419,0.0035620936350174524,0.016830045122281485,0.00017816533783117104,0.9999718657947415
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,0,773,0,0.23215976622818554,0.0,0.0,0.004944971431527044,0.11052533634471677,0.260739023049146
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,1,773,0,0.285993480543624,0.0,0.0,0.004944971431527044,0.2607572849048813,0.31120219494485263
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,2,773,0,0.3405781367850826,0.0,0.0,0.004944971431527044,0.31121606017594466,0.37375723028053126
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,3,773,1,0.40910915824926175,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.3738414017884197,0.4467701350760617
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,4,773,2,0.4919095272416555,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.4469302128264848,0.541487158633684
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,5,773,1,0.603374871894572,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.5415147210270846,0.6672250535994736
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,6,773,5,0.7322476355070577,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.667472323407029,0.7886569174016548
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,7,773,2,0.8472241852849699,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.7886866649864734,0.9011530019691986
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,8,773,9,0.9510720287797019,0.01164294954721863,0.006137285509035919,0.021978436911148973,0.9011655270479736,0.9865848577878713
NON FIBROTIC ILA ADJUDICATED,2,32894861,zebra,9,773,26,0.99697887763794,0.03363518758085381,0.023055346362971484,0.048827350146900435,0.9865899600454421,1.0
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,0,773,2,0.01978052614800202,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.004956822523928088,0.027072669492249797
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,1,773,5,0.03277901208074428,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.027075850690763105,0.03826505656498844
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,2,773,4,0.04427662057519967,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.03829696434032203,0.05000850941324914
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,3,773,8,0.056778191657201486,0.01034928848641656,0.0052532821048726815,0.02028791242768356,0.0500775840375012,0.0640151502967017
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,4,773,7,0.07138451589075512,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.06403709858066815,0.07906075716753057
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,5,773,4,0.08793708332096743,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.07907676041898692,0.09789529208335233
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,6,773,4,0.11018352789262674,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.09792160049205803,0.12358115233926156
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,7,773,5,0.13960991102993311,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.12361313500348692,0.1573787697739768
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,8,773,2,0.18797353180052043,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.15738009080425094,0.2262027497626431
NON FIBROTIC ILA ADJUDICATED,2,32894861,genomic,9,773,5,0.3194928249575238,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.22629210995039578,0.7914089355710925
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,0,773,1,0.004363396406272586,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.0007645862745406755,0.006187025766236946
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,1,773,0,0.007906284203231502,0.0,0.0,0.004944971431527044,0.006198259076223091,0.009791328950072087
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,2,773,0,0.01180958114050873,0.0,0.0,0.004944971431527044,0.009797109701057311,0.013934165230613993
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,3,773,0,0.01663211961044204,0.0,0.0,0.004944971431527044,0.013945002318082125,0.019849300827042365
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,4,773,2,0.02427934501243198,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.019859847542550706,0.029113477512199254
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,5,773,4,0.035153761486295156,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.029125187277402015,0.04282322235806189
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,6,773,4,0.05341683717401018,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.0428695105280904,0.06682263732362341
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,7,773,9,0.08794081357381678,0.01164294954721863,0.006137285509035919,0.021978436911148973,0.0668541557885161,0.11556736154403832
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,8,773,10,0.16260537349692678,0.0129366106080207,0.007041840136496329,0.023648410171317212,0.11557952869596007,0.22504289695948376
NON FIBROTIC ILA ADJUDICATED,2,32894861,combined,9,773,16,0.3867015756114174,0.02069857697283312,0.012780228984102488,0.03335718864948295,0.22520931006149209,0.8672413067641335
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,0,773,0,0.23248966124257384,0.0,0.0,0.004944971431527044,0.11052533634471677,0.2608962737897288
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,1,773,0,0.28670935805772196,0.0,0.0,0.004944971431527044,0.26095244343517615,0.31247807889891516
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,2,773,0,0.342454748794183,0.0,0.0,0.004944971431527044,0.31251658157875567,0.37433366649978267
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,3,773,0,0.40891185297943844,0.0,0.0,0.004944971431527044,0.3744961545744017,0.4445051068049796
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,4,773,3,0.49022045380748636,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.4445500297386584,0.5413674023351235
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,5,773,1,0.6053581416139786,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.5414675277818876,0.671442579284791
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,6,773,4,0.7368005469836032,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.6717461495808702,0.7951442282543598
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,7,773,6,0.8512120046480376,0.007761966364812419,0.0035620936350174524,0.016830045122281485,0.7951987360641392,0.9086342865970354
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,8,773,3,0.9553988825986831,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.9091019380373879,0.9880910312296398
NON FIBROTIC ILA ADJUDICATED,3,1653617492,zebra,9,773,29,0.99714429205793,0.037516170763260026,0.026246342652484062,0.05335993752027382,0.9881122939189978,1.0
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,0,773,6,0.00011377033239528293,0.007761966364812419,0.0035620936350174524,0.016830045122281485,1.1893313872822904e-05,0.00020098555320076898
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,1,773,5,0.00031862850339373067,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.0002010985969046723,0.0004640134383734568
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,2,773,3,0.0007438415279663958,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.00046506686118174753,0.0011642620544946812
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,3,773,5,0.0021133676064521633,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.0011645058457261926,0.0034237801277930526
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,4,773,2,0.006060778929633642,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.003432771907033705,0.009599382026031866
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,5,773,4,0.015229335333057505,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.009611222083023927,0.0225161104110037
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,6,773,3,0.032517899229901295,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.022532862535484425,0.04609792539954568
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,7,773,6,0.0678762345639471,0.007761966364812419,0.0035620936350174524,0.016830045122281485,0.04615766029751703,0.09583464973642375
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,8,773,7,0.1400558162836115,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.09594423578416032,0.196687662745457
NON FIBROTIC ILA ADJUDICATED,3,1653617492,genomic,9,773,5,0.36622538325653964,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.19674358484838697,0.895215866647022
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,0,773,1,0.007679271781580756,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.002836953869799345,0.009942634654555407
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,1,773,1,0.01255823705790226,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.009944972163325114,0.01546925277977895
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,2,773,0,0.018930097514346263,0.0,0.0,0.004944971431527044,0.015500357452955986,0.0224299009713032
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,3,773,2,0.02596160066499253,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.02245405730524984,0.02989699014961511
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,4,773,1,0.03496229946716328,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.029904123779410888,0.040571588938080626
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,5,773,4,0.048152852063061496,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.04057168570124762,0.05618226002591624
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,6,773,7,0.0683256733603158,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.05621013336045341,0.08246028138353914
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,7,773,5,0.10094242667552071,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.08246701738542385,0.12392478576722359
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,8,773,9,0.15670467654329054,0.01164294954721863,0.006137285509035919,0.021978436911148973,0.12393887878444852,0.19609515700007732
NON FIBROTIC ILA ADJUDICATED,3,1653617492,combined,9,773,16,0.2909449179042023,0.02069857697283312,0.012780228984102488,0.03335718864948295,0.19610060225107226,0.5967938617858698
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,0,773,0,0.23285271908205887,0.0,0.0,0.004944971431527044,0.11893743948205666,0.2620496868382658
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,1,773,0,0.2866586636539201,0.0,0.0,0.004944971431527044,0.2621058455556229,0.311462290319724
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,2,773,0,0.3410153332115223,0.0,0.0,0.004944971431527044,0.3116116309673158,0.37368099139752986
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,3,773,1,0.4089694499210143,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.3737265474915975,0.44631748077308125
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,4,773,2,0.49225482588183195,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.44638399663992084,0.5436096690465401
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,5,773,2,0.606813908730736,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.5436876473428899,0.6720448511931777
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,6,773,4,0.7373692380520743,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.6721724049922739,0.7966060984204475
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,7,773,3,0.8514577860422524,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.7967293452948094,0.9065121102304886
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,8,773,9,0.9541815139407391,0.01164294954721863,0.006137285509035919,0.021978436911148973,0.907020189746174,0.9873719853728293
NON FIBROTIC ILA ADJUDICATED,4,1731601306,zebra,9,773,25,0.9970587834248373,0.03234152652005175,0.022000881751576003,0.047307286870667285,0.987375539486999,1.0
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,0,773,7,8.053786516142028e-08,0.009055627425614488,0.004393335756911343,0.01857333088801625,4.48545013195629e-10,1.6746155550141144e-07
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,1,773,4,2.748414945149453e-07,0.00517464424320828,0.0020141033171344287,0.013228979664907214,1.681374052317113e-07,4.0409436157898736e-07
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,2,773,5,5.909525718466587e-07,0.00646830530401035,0.002765945083291181,0.01505166578637911,4.0453532675187963e-07,8.010728223764982e-07
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,3,773,4,1.1007531526770927e-06,0.00517464424320828,0.0020141033171344287,0.013228979664907214,8.011034247535719e-07,1.4532830830504195e-06
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,4,773,4,1.9409949023312e-06,0.00517464424320828,0.0020141033171344287,0.013228979664907214,1.453523927254362e-06,2.5403216554530122e-06
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,5,773,8,3.5104107322220872e-06,0.01034928848641656,0.0052532821048726815,0.02028791242768356,2.5414804548098674e-06,4.694792736740604e-06
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,6,773,6,6.958044652503794e-06,0.007761966364812419,0.0035620936350174524,0.016830045122281485,4.702841034285048e-06,1.0086278733413672e-05
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,7,773,1,1.7510831364137292e-05,0.00129366106080207,0.00022839945553284995,0.007291099863622844,1.0091847706095446e-05,3.0071988728998818e-05
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,8,773,1,0.00012087509601036575,0.00129366106080207,0.00022839945553284995,0.007291099863622844,3.0116599495162406e-05,0.0004403329104802003
NON FIBROTIC ILA ADJUDICATED,4,1731601306,genomic,9,773,6,0.08422973267475314,0.007761966364812419,0.0035620936350174524,0.016830045122281485,0.0004426833263873453,0.9999868548416849
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,0,773,4,0.00020333955172821812,0.00517464424320828,0.0020141033171344287,0.013228979664907214,2.4006694439360142e-05,0.0003149243300410565
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,1,773,1,0.0004291996706478448,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.0003152570004515234,0.0005565495466707244
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,2,773,1,0.0007177942534880492,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.0005581821876454985,0.0008925376485735704
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,3,773,1,0.001110395169622344,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.0008929778000985072,0.0013727355615051153
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,4,773,3,0.0017573824401266585,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.0013728045040298377,0.0022655195719648337
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,5,773,2,0.00311308398129527,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.002267900061309276,0.004273702246165913
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,6,773,4,0.007277666757079242,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.00427663443186721,0.013387900536699814
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,7,773,7,0.039207708303543205,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.013423341158457395,0.0762208717752188
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,8,773,11,0.14187694182613267,0.014230271668822769,0.0079642234804493,0.025300554714992894,0.07630846006219266,0.23357533745835116
NON FIBROTIC ILA ADJUDICATED,4,1731601306,combined,9,773,12,0.4385039480751865,0.015523932729624839,0.008902271010121431,0.026937035072949405,0.23370007777936702,0.9651298177434204
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,0,773,0,0.23235124011265465,0.0,0.0,0.004944971431527044,0.1267879796421734,0.2606166535515202
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,1,773,0,0.28762089634307075,0.0,0.0,0.004944971431527044,0.2606748348571001,0.31447837490045416
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,2,773,0,0.3455978730501359,0.0,0.0,0.004944971431527044,0.31454312848574023,0.37821837889202076
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,3,773,0,0.41408618815793674,0.0,0.0,0.004944971431527044,0.3782556368826368,0.45064582911351253
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,4,773,1,0.49600033778622415,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.45083079522227326,0.5466750339394253
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,5,773,0,0.6094954106076355,0.0,0.0,0.004944971431527044,0.5470382157019982,0.6742853693401306
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,6,773,3,0.7409519340306571,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.6743463631769989,0.8001100917046726
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,7,773,7,0.8539488474759086,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.800156329417954,0.9110595592045642
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,8,773,7,0.9561161797340357,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.9110992120818006,0.9878201791949976
NON FIBROTIC ILA ADJUDICATED,5,868149077,zebra,9,773,28,0.997281035771571,0.03622250970245795,0.02517831056315338,0.05185344172197584,0.987890507718558,1.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,0,773,5,0.0,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,1,773,6,0.0,0.007761966364812419,0.0035620936350174524,0.016830045122281485,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,2,773,7,0.0,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,3,773,4,0.0,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,4,773,5,0.0,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,5,773,2,0.0,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,6,773,7,0.0,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,7,773,4,0.1894576163762668,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.0,1.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,8,773,3,1.0,0.0038809831824062097,0.001320743574721569,0.011347811519691425,1.0,1.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,genomic,9,773,3,1.0,0.0038809831824062097,0.001320743574721569,0.011347811519691425,1.0,1.0
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,0,773,0,0.0005329518345938555,0.0,0.0,0.004944971431527044,0.00019724664193438254,0.0007209527396117143
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,1,773,0,0.000898829739915724,0.0,0.0,0.004944971431527044,0.0007211920845563807,0.0010834802020299069
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,2,773,2,0.001311278731319625,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.0010838005002692605,0.00157519015888834
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,3,773,1,0.001875113853915101,0.00129366106080207,0.00022839945553284995,0.007291099863622844,0.001576078456913574,0.0022164375900092
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,4,773,5,0.002646538354317361,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.002217334334318907,0.00312648983119509
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,5,773,4,0.003820435509486782,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.0031278858932104613,0.004631054663469638
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,6,773,8,0.005794912155346238,0.01034928848641656,0.0052532821048726815,0.02028791242768356,0.004634223661933614,0.007148562529679277
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,7,773,7,0.00943047684371248,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.007149784084989963,0.012415576946846488
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,8,773,7,0.017892028678140538,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.012434018323618038,0.025523538358997493
NON FIBROTIC ILA ADJUDICATED,5,868149077,combined,9,773,12,0.07664941416715637,0.015523932729624839,0.008902271010121431,0.026937035072949405,0.025553006037003927,0.7388850048443115
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,0,773,0,0.2326373368349839,0.0,0.0,0.004944971431527044,0.11052533634471677,0.2605507168074891
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,1,773,0,0.2867047817658263,0.0,0.0,0.004944971431527044,0.26061351545512534,0.3132357458358274
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,2,773,0,0.34545207466420647,0.0,0.0,0.004944971431527044,0.31340420890218285,0.3788273512481868
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,3,773,0,0.4136795074941323,0.0,0.0,0.004944971431527044,0.37891801751729953,0.44988081102561356
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,4,773,2,0.49601717499888837,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.4499127724585104,0.5473800313847698
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,5,773,2,0.6091347981022773,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.5473893599396664,0.6736011744653307
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,6,773,3,0.7400613852511712,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.6737144829652217,0.7990903947902476
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,7,773,7,0.853862139021107,0.009055627425614488,0.004393335756911343,0.01857333088801625,0.7992167503173645,0.9086342865970354
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,8,773,5,0.9557312666394373,0.00646830530401035,0.002765945083291181,0.01505166578637911,0.9090435702364187,0.9881288971095299
NON FIBROTIC ILA ADJUDICATED,6,639137492,zebra,9,773,27,0.9972373161272674,0.03492884864165589,0.024114570680192925,0.05034265371730765,0.9881337874207948,1.0
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,0,773,4,3.671157663493644e-116,0.00517464424320828,0.0020141033171344287,0.013228979664907214,1.693940633432853e-223,2.4104670309696726e-114
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,1,773,5,2.9705821565329662e-84,0.00646830530401035,0.002765945083291181,0.01505166578637911,2.5967882018652206e-114,2.2552201630794312e-82
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,2,773,6,8.65492289647146e-50,0.007761966364812419,0.0035620936350174524,0.016830045122281485,2.3870562554033712e-82,2.5431486001846e-48
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,3,773,4,1.70453625717685e-41,0.00517464424320828,0.0020141033171344287,0.013228979664907214,2.5738843389473596e-48,2.0105010581685784e-40
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,4,773,5,1.7484191584377702e-36,0.00646830530401035,0.002765945083291181,0.01505166578637911,2.0220185675484795e-40,1.5159154081766976e-35
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,5,773,7,1.1284532145808336e-32,0.009055627425614488,0.004393335756911343,0.01857333088801625,1.5180155243313367e-35,8.961835106358805e-32
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,6,773,3,4.1739777136171927e-29,0.0038809831824062097,0.001320743574721569,0.011347811519691425,9.091260294554751e-32,3.16823794326304e-28
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,7,773,1,2.117675167302726e-25,0.00129366106080207,0.00022839945553284995,0.007291099863622844,3.189177046099179e-28,2.2217861282259487e-24
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,8,773,8,4.348325489034641e-19,0.01034928848641656,0.0052532821048726815,0.02028791242768356,2.2245559230951697e-24,1.0264441109771789e-17
NON FIBROTIC ILA ADJUDICATED,6,639137492,genomic,9,773,3,0.33837257702194995,0.0038809831824062097,0.001320743574721569,0.011347811519691425,1.0584213238130188e-17,1.0
NON FIBROTIC ILA ADJUDICATED,6,639137492,combined,0,773,2,0.0006867073116838469,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.00023713218132468176,0.000914941219227921
NON FIBROTIC ILA ADJUDICATED,6,639137492,combined,1,773,2,0.0011133236906197797,0.00258732212160414,0.000709824034503437,0.009384203172280906,0.0009152869766458581,0.0013125977545123274
NON FIBROTIC ILA ADJUDICATED,6,639137492,combined,2,773,3,0.0015253696023589222,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.0013129057890608207,0.0017399846026579387
NON FIBROTIC ILA ADJUDICATED,6,639137492,combined,3,773,4,0.001982255543002762,0.00517464424320828,0.0020141033171344287,0.013228979664907214,0.0017407027044158108,0.0022439400019379817
NON FIBROTIC ILA ADJUDICATED,6,639137492,combined,4,773,3,0.0025736598310733233,0.0038809831824062097,0.001320743574721569,0.011347811519691425,0.00224502353873205,0.0029395629013660054
NON FIBROTIC ILA ADJUDICATED,6,639137492,combined,5,773,6,0.0034674487323319817,0.007761966364812419,0.0035620936350174524,0.016830045122281485,0.0029404428293365414,0.004144968868371002
